,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
27,Decision Tree,0.8,0.25,0.1,81.8297331639136,90.20408163265306,86.93941778127459,24.968233799237613
28,Decision Tree,0.8,0.3,0.1,82.46505717916138,90.21827000808408,87.8048780487805,29.987293519695044
29,Decision Tree,0.8,0.4,0.1,84.49809402795425,92.12469237079573,88.35562549173879,39.96188055908513
30,Decision Tree,0.8,0.1,0.15,78.78017789072427,87.75181305398871,85.68056648308419,9.974587039390089
31,Decision Tree,0.8,0.15,0.15,80.1143583227446,87.59811616954474,87.8048780487805,14.993646759847522
32,Decision Tree,0.8,0.2,0.15,79.5425667090216,89.24731182795699,84.89378442171518,19.949174078780178
33,Decision Tree,0.8,0.25,0.15,81.70266836086404,90.1880621422731,86.78206136900079,24.968233799237613
34,Decision Tree,0.8,0.3,0.15,82.46505717916138,90.02413515687851,88.0409126671912,29.987293519695044
35,Decision Tree,0.8,0.4,0.15,84.75222363405337,92.21949221949222,88.59166011014949,39.96188055908513
36,Decision Tree,0.85,0.1,0.01,76.81067344345617,88.45500848896435,81.98269079464988,9.974587039390089
37,Decision Tree,0.85,0.15,0.01,79.66963151207116,87.64845605700712,87.09677419354838,14.993646759847522
38,Decision Tree,0.85,0.2,0.01,80.17789072426937,89.46502057613169,85.52321007081038,19.949174078780178
39,Decision Tree,0.85,0.25,0.01,81.8297331639136,90.40196882690731,86.70338316286389,24.968233799237613
40,Decision Tree,0.85,0.3,0.01,81.8297331639136,90.00812347684808,87.17545239968528,29.987293519695044
41,Decision Tree,0.85,0.4,0.01,85.5146124523507,92.36393176279448,89.45712037765539,39.96188055908513
42,Decision Tree,0.85,0.1,0.03,78.78017789072427,88.18255908720457,85.12981904012588,9.974587039390089
43,Decision Tree,0.85,0.15,0.03,79.22490470139772,87.69968051118211,86.38867033831629,14.993646759847522
44,Decision Tree,0.85,0.2,0.03,80.24142312579416,89.60396039603961,85.44453186467348,19.949174078780178
45,Decision Tree,0.85,0.25,0.03,81.57560355781449,90.30402629416598,86.46734854445319,24.968233799237613
46,Decision Tree,0.85,0.3,0.03,82.21092757306226,89.86323411102173,87.8835562549174,29.987293519695044
47,Decision Tree,0.85,0.4,0.03,84.81575603557815,92.4342105263158,88.43430369787569,39.96188055908513
48,Decision Tree,0.85,0.1,0.05,78.7166454891995,88.29787234042553,84.89378442171518,9.974587039390089
49,Decision Tree,0.85,0.15,0.05,80.43202033036849,88.12351543942992,87.56884343036978,14.993646759847522
50,Decision Tree,0.85,0.2,0.05,80.49555273189327,89.50819672131148,85.91660110149489,19.949174078780178
51,Decision Tree,0.85,0.25,0.05,81.51207115628971,90.0326797385621,86.70338316286389,24.968233799237613
52,Decision Tree,0.85,0.3,0.05,81.76620076238882,90.06514657980456,87.01809598741148,29.987293519695044
53,Decision Tree,0.85,0.4,0.05,85.06988564167726,92.52873563218391,88.67033831628639,39.96188055908513
54,Decision Tree,0.85,0.1,0.08,78.3989834815756,88.24979457682826,84.50039339103068,9.974587039390089
55,Decision Tree,0.85,0.15,0.08,79.79669631512071,87.43126472898665,87.56884343036978,14.993646759847522
56,Decision Tree,0.85,0.2,0.08,79.98729351969504,89.3092105263158,85.44453186467348,19.949174078780178
57,Decision Tree,0.85,0.25,0.08,81.44853875476493,90.48800661703888,86.07395751376869,24.968233799237613
58,Decision Tree,0.85,0.3,0.08,82.65565438373571,89.792663476874,88.59166011014949,29.987293519695044
59,Decision Tree,0.85,0.4,0.08,85.57814485387547,92.09677419354838,89.85051140833988,39.96188055908513
60,Decision Tree,0.85,0.1,0.1,78.20838627700127,87.66233766233766,84.97246262785208,9.974587039390089
