,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
19,Logistic Regression,0.8,0.15,0.08,89.42857142857143,87.41007194244604,99.18367346938776,51.142857142857146
20,Logistic Regression,0.8,0.2,0.08,92.0,89.74358974358974,100.0,58.57142857142857
21,Logistic Regression,0.8,0.25,0.08,92.57142857142857,90.4059040590406,100.0,62.57142857142857
22,Logistic Regression,0.8,0.3,0.08,94.85714285714286,93.15589353612167,100.0,71.71428571428571
23,Logistic Regression,0.8,0.4,0.08,98.0,97.22222222222223,100.0,82.85714285714286
24,Logistic Regression,0.8,0.1,0.1,90.0,88.32116788321167,98.77551020408163,51.42857142857143
25,Logistic Regression,0.8,0.15,0.1,89.14285714285714,87.36462093862816,98.77551020408163,50.57142857142857
26,Logistic Regression,0.8,0.2,0.1,92.0,89.74358974358974,100.0,58.857142857142854
27,Logistic Regression,0.8,0.25,0.1,92.28571428571429,90.07352941176471,100.0,62.0
28,Logistic Regression,0.8,0.3,0.1,94.85714285714286,93.15589353612167,100.0,71.71428571428571
29,Logistic Regression,0.8,0.4,0.1,97.71428571428571,96.83794466403162,100.0,82.28571428571429
30,Logistic Regression,0.8,0.1,0.15,91.14285714285714,88.76811594202898,100.0,54.0
31,Logistic Regression,0.8,0.15,0.15,89.42857142857143,87.41007194244604,99.18367346938776,51.142857142857146
32,Logistic Regression,0.8,0.2,0.15,92.0,89.74358974358974,100.0,58.857142857142854
33,Logistic Regression,0.8,0.25,0.15,92.57142857142857,90.4059040590406,100.0,62.285714285714285
34,Logistic Regression,0.8,0.3,0.15,94.85714285714286,93.15589353612167,100.0,71.42857142857143
35,Logistic Regression,0.8,0.4,0.15,98.28571428571429,97.60956175298804,100.0,83.71428571428571
36,Logistic Regression,0.85,0.1,0.01,90.57142857142857,88.40579710144928,99.59183673469387,52.57142857142857
37,Logistic Regression,0.85,0.15,0.01,89.71428571428571,88.0,98.77551020408163,53.142857142857146
38,Logistic Regression,0.85,0.2,0.01,92.28571428571429,90.07352941176471,100.0,62.0
39,Logistic Regression,0.85,0.25,0.01,93.14285714285714,91.07806691449814,100.0,66.0
40,Logistic Regression,0.85,0.3,0.01,97.71428571428571,96.83794466403162,100.0,83.71428571428571
41,Logistic Regression,0.85,0.4,0.01,100.0,100.0,100.0,100.0
42,Logistic Regression,0.85,0.1,0.03,92.0,89.74358974358974,100.0,57.142857142857146
43,Logistic Regression,0.85,0.15,0.03,90.57142857142857,88.40579710144928,99.59183673469387,55.142857142857146
44,Logistic Regression,0.85,0.2,0.03,92.28571428571429,90.07352941176471,100.0,62.0
45,Logistic Regression,0.85,0.25,0.03,93.14285714285714,91.07806691449814,100.0,66.0
46,Logistic Regression,0.85,0.3,0.03,98.28571428571429,97.60956175298804,100.0,87.14285714285714
47,Logistic Regression,0.85,0.4,0.03,100.0,100.0,100.0,100.0
48,Logistic Regression,0.85,0.1,0.05,90.57142857142857,88.68613138686132,99.18367346938776,53.42857142857143
49,Logistic Regression,0.85,0.15,0.05,90.57142857142857,88.40579710144928,99.59183673469387,55.42857142857143
50,Logistic Regression,0.85,0.2,0.05,92.28571428571429,90.07352941176471,100.0,62.285714285714285
51,Logistic Regression,0.85,0.25,0.05,93.14285714285714,91.07806691449814,100.0,66.0
52,Logistic Regression,0.85,0.3,0.05,98.28571428571429,97.60956175298804,100.0,87.71428571428571
53,Logistic Regression,0.85,0.4,0.05,100.0,100.0,100.0,100.0
54,Logistic Regression,0.85,0.1,0.08,92.0,89.74358974358974,100.0,57.42857142857143
55,Logistic Regression,0.85,0.15,0.08,90.57142857142857,88.97058823529412,98.77551020408163,55.714285714285715
56,Logistic Regression,0.85,0.2,0.08,92.28571428571429,90.07352941176471,100.0,62.285714285714285
57,Logistic Regression,0.85,0.25,0.08,93.14285714285714,91.07806691449814,100.0,66.0
58,Logistic Regression,0.85,0.3,0.08,98.28571428571429,97.60956175298804,100.0,87.71428571428571
59,Logistic Regression,0.85,0.4,0.08,100.0,100.0,100.0,100.0
60,Logistic Regression,0.85,0.1,0.1,92.28571428571429,90.07352941176471,100.0,59.142857142857146
61,Logistic Regression,0.85,0.15,0.1,91.42857142857143,89.0909090909091,100.0,57.714285714285715
62,Logistic Regression,0.85,0.2,0.1,92.28571428571429,90.07352941176471,100.0,62.285714285714285
63,Logistic Regression,0.85,0.25,0.1,93.14285714285714,91.07806691449814,100.0,66.0
64,Logistic Regression,0.85,0.3,0.1,98.28571428571429,97.60956175298804,100.0,87.71428571428571
65,Logistic Regression,0.85,0.4,0.1,100.0,100.0,100.0,100.0
66,Logistic Regression,0.85,0.1,0.15,92.57142857142857,90.4059040590406,100.0,60.285714285714285
67,Logistic Regression,0.85,0.15,0.15,91.42857142857143,89.0909090909091,100.0,57.714285714285715
68,Logistic Regression,0.85,0.2,0.15,92.28571428571429,90.07352941176471,100.0,62.285714285714285
69,Logistic Regression,0.85,0.25,0.15,93.14285714285714,91.07806691449814,100.0,66.0
70,Logistic Regression,0.85,0.3,0.15,98.28571428571429,97.60956175298804,100.0,87.71428571428571
71,Logistic Regression,0.85,0.4,0.15,100.0,100.0,100.0,100.0
72,Logistic Regression,0.9,0.1,0.01,92.28571428571429,90.07352941176471,100.0,59.714285714285715
73,Logistic Regression,0.9,0.15,0.01,92.0,89.74358974358974,100.0,59.714285714285715
74,Logistic Regression,0.9,0.2,0.01,93.42857142857143,91.41791044776119,100.0,67.42857142857143
75,Logistic Regression,0.9,0.25,0.01,93.71428571428571,91.76029962546816,100.0,70.85714285714286
76,Logistic Regression,0.9,0.3,0.01,100.0,100.0,100.0,100.0
77,Logistic Regression,0.9,0.4,0.01,100.0,100.0,100.0,100.0
78,Logistic Regression,0.9,0.1,0.03,92.0,89.74358974358974,100.0,58.857142857142854
79,Logistic Regression,0.9,0.15,0.03,92.57142857142857,90.4059040590406,100.0,62.57142857142857
80,Logistic Regression,0.9,0.2,0.03,93.42857142857143,91.41791044776119,100.0,67.14285714285714
81,Logistic Regression,0.9,0.25,0.03,93.71428571428571,91.76029962546816,100.0,70.85714285714286
82,Logistic Regression,0.9,0.3,0.03,100.0,100.0,100.0,100.0
83,Logistic Regression,0.9,0.4,0.03,100.0,100.0,100.0,100.0
84,Logistic Regression,0.9,0.1,0.05,92.28571428571429,90.07352941176471,100.0,60.285714285714285
85,Logistic Regression,0.9,0.15,0.05,92.57142857142857,90.4059040590406,100.0,63.142857142857146
86,Logistic Regression,0.9,0.2,0.05,93.42857142857143,91.41791044776119,100.0,68.28571428571429
87,Logistic Regression,0.9,0.25,0.05,93.71428571428571,91.76029962546816,100.0,70.85714285714286
88,Logistic Regression,0.9,0.3,0.05,100.0,100.0,100.0,100.0
89,Logistic Regression,0.9,0.4,0.05,100.0,100.0,100.0,100.0
90,Logistic Regression,0.9,0.1,0.08,92.85714285714286,90.74074074074075,100.0,63.714285714285715
91,Logistic Regression,0.9,0.15,0.08,92.57142857142857,90.4059040590406,100.0,63.142857142857146
92,Logistic Regression,0.9,0.2,0.08,93.42857142857143,91.41791044776119,100.0,68.28571428571429
93,Logistic Regression,0.9,0.25,0.08,93.71428571428571,91.76029962546816,100.0,70.85714285714286
94,Logistic Regression,0.9,0.3,0.08,100.0,100.0,100.0,100.0
95,Logistic Regression,0.9,0.4,0.08,100.0,100.0,100.0,100.0
