,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
29,SVM,0.8,0.4,0.1,95.1715374841169,94.55630126771067,99.7639653815893,51.52477763659466
30,SVM,0.8,0.1,0.15,91.86785260482846,91.80687637161668,98.74114870180959,30.432020330368488
31,SVM,0.8,0.15,0.15,93.39263024142312,92.99926308032424,99.2918961447679,36.46759847522236
32,SVM,0.8,0.2,0.15,93.32909783989835,93.44262295081967,98.6624704956727,38.50063532401525
33,SVM,0.8,0.25,0.15,94.28208386277001,93.70836417468541,99.6066089693155,41.99491740787802
34,SVM,0.8,0.3,0.15,94.34561626429479,93.77777777777777,99.6066089693155,43.07496823379924
35,SVM,0.8,0.4,0.15,95.29860228716646,94.6975354742345,99.7639653815893,52.41423125794155
36,SVM,0.85,0.1,0.01,92.82083862770013,92.63622974963181,98.9771833202203,31.76620076238882
37,SVM,0.85,0.15,0.01,94.15501905972046,94.09124906507105,98.9771833202203,37.80177890724269
38,SVM,0.85,0.2,0.01,93.71029224904701,93.6661698956781,98.8985051140834,38.69123252858958
39,SVM,0.85,0.25,0.01,94.91740787801778,94.47348767737117,99.5279307631786,43.329097839898346
40,SVM,0.85,0.3,0.01,95.1715374841169,94.62285287528006,99.6852871754524,45.80686149936468
41,SVM,0.85,0.4,0.01,95.80686149936467,95.19879969992498,99.8426435877262,54.38373570520966
42,SVM,0.85,0.1,0.03,94.34561626429479,94.0387481371088,99.2918961447679,37.99237611181702
43,SVM,0.85,0.15,0.03,94.5997458703939,94.72096530920061,98.81982690794649,40.978398983481576
44,SVM,0.85,0.2,0.03,94.21855146124524,94.22788605697151,98.8985051140834,40.978398983481576
45,SVM,0.85,0.25,0.03,95.10800508259213,94.55223880597015,99.6852871754524,44.91740787801779
46,SVM,0.85,0.3,0.03,95.10800508259213,94.61883408071749,99.6066089693155,46.632782719186785
47,SVM,0.85,0.4,0.03,95.997458703939,95.48192771084338,99.7639653815893,55.4002541296061
48,SVM,0.85,0.1,0.05,94.09148665819568,93.88971684053651,99.1345397324941,38.50063532401525
49,SVM,0.85,0.15,0.05,94.79034307496823,94.59864966241561,99.213217938631,40.53367217280813
50,SVM,0.85,0.2,0.05,94.98094027954257,94.74474474474475,99.2918961447679,43.96442185514613
51,SVM,0.85,0.25,0.05,95.61626429479034,95.12012012012012,99.6852871754524,47.712833545108005
52,SVM,0.85,0.3,0.05,95.61626429479034,94.98502994011976,99.8426435877262,48.983481575603555
53,SVM,0.85,0.4,0.05,96.18805590851335,95.69811320754717,99.7639653815893,56.98856416772554
54,SVM,0.85,0.1,0.08,94.91740787801778,94.3410275502606,99.6852871754524,42.058449809402795
55,SVM,0.85,0.15,0.08,95.48919949174079,95.3857791225416,99.213217938631,46.442185514612454
56,SVM,0.85,0.2,0.08,94.98094027954257,94.74474474474475,99.2918961447679,44.0279542566709
57,SVM,0.85,0.25,0.08,95.87039390088945,95.27027027027027,99.8426435877262,49.87293519695044
58,SVM,0.85,0.3,0.08,95.61626429479034,94.98502994011976,99.8426435877262,48.66581956797967
59,SVM,0.85,0.4,0.08,96.18805590851335,95.69811320754717,99.7639653815893,56.98856416772554
60,SVM,0.85,0.1,0.1,94.85387547649302,94.66966966966967,99.213217938631,42.94790343074968
61,SVM,0.85,0.15,0.1,95.36213468869123,95.0375939849624,99.4492525570417,44.409148665819565
