,model,threshold,split_1,split_2,accuracy,human effort
83,Logistic Regression,0.9,0.4,0.03,99.74874371859296,81.15577889447236
84,Logistic Regression,0.9,0.1,0.05,99.2462311557789,75.12562814070351
85,Logistic Regression,0.9,0.15,0.05,99.49748743718592,74.12060301507537
86,Logistic Regression,0.9,0.2,0.05,99.49748743718592,73.61809045226131
87,Logistic Regression,0.9,0.25,0.05,99.2462311557789,74.12060301507537
88,Logistic Regression,0.9,0.3,0.05,99.49748743718592,76.38190954773869
89,Logistic Regression,0.9,0.4,0.05,99.74874371859296,81.15577889447236
90,Logistic Regression,0.9,0.1,0.08,99.49748743718592,75.37688442211055
91,Logistic Regression,0.9,0.15,0.08,99.49748743718592,75.37688442211055
92,Logistic Regression,0.9,0.2,0.08,99.49748743718592,76.13065326633166
93,Logistic Regression,0.9,0.25,0.08,99.2462311557789,75.12562814070351
94,Logistic Regression,0.9,0.3,0.08,99.49748743718592,76.88442211055276
95,Logistic Regression,0.9,0.4,0.08,99.74874371859296,81.4070351758794
96,Logistic Regression,0.9,0.1,0.1,99.49748743718592,75.12562814070351
97,Logistic Regression,0.9,0.15,0.1,99.49748743718592,75.37688442211055
98,Logistic Regression,0.9,0.2,0.1,99.49748743718592,75.37688442211055
99,Logistic Regression,0.9,0.25,0.1,99.2462311557789,75.37688442211055
100,Logistic Regression,0.9,0.3,0.1,99.49748743718592,76.88442211055276
101,Logistic Regression,0.9,0.4,0.1,99.49748743718592,81.65829145728644
102,Logistic Regression,0.9,0.1,0.15,99.49748743718592,77.38693467336684
103,Logistic Regression,0.9,0.15,0.15,99.74874371859296,78.89447236180905
104,Logistic Regression,0.9,0.2,0.15,99.49748743718592,76.63316582914572
105,Logistic Regression,0.9,0.25,0.15,99.2462311557789,75.37688442211055
106,Logistic Regression,0.9,0.3,0.15,99.49748743718592,77.1356783919598
107,Logistic Regression,0.9,0.4,0.15,99.74874371859296,82.41206030150754
108,Logistic Regression,0.95,0.1,0.01,100.0,88.94472361809045
109,Logistic Regression,0.95,0.15,0.01,100.0,88.69346733668341
110,Logistic Regression,0.95,0.2,0.01,100.0,88.94472361809045
111,Logistic Regression,0.95,0.25,0.01,100.0,88.69346733668341
112,Logistic Regression,0.95,0.3,0.01,100.0,90.7035175879397
113,Logistic Regression,0.95,0.4,0.01,100.0,91.70854271356784
114,Logistic Regression,0.95,0.1,0.03,100.0,89.19597989949749
115,Logistic Regression,0.95,0.15,0.03,100.0,89.94974874371859
116,Logistic Regression,0.95,0.2,0.03,100.0,89.94974874371859
117,Logistic Regression,0.95,0.25,0.03,100.0,88.69346733668341
118,Logistic Regression,0.95,0.3,0.03,100.0,90.20100502512562
119,Logistic Regression,0.95,0.4,0.03,100.0,91.70854271356784
