,model,threshold,split_1,split_2,accuracy,human effort
83,Logistic Regression,0.9,0.4,0.03,99.21363040629096,76.14678899082568
84,Logistic Regression,0.9,0.1,0.05,95.54390563564876,45.60943643512451
85,Logistic Regression,0.9,0.15,0.05,97.50982961992136,56.88073394495413
86,Logistic Regression,0.9,0.2,0.05,97.77195281782437,59.50196592398427
87,Logistic Regression,0.9,0.25,0.05,98.0340760157274,63.82699868938401
88,Logistic Regression,0.9,0.3,0.05,98.68938401048493,68.41415465268676
89,Logistic Regression,0.9,0.4,0.05,99.21363040629096,76.80209698558322
90,Logistic Regression,0.9,0.1,0.08,95.54390563564876,46.65792922673656
91,Logistic Regression,0.9,0.15,0.08,97.64089121887287,57.66710353866317
92,Logistic Regression,0.9,0.2,0.08,97.77195281782437,60.026212319790304
93,Logistic Regression,0.9,0.25,0.08,97.90301441677589,63.6959370904325
94,Logistic Regression,0.9,0.3,0.08,98.68938401048493,68.80733944954129
95,Logistic Regression,0.9,0.4,0.08,99.21363040629096,76.93315858453474
96,Logistic Regression,0.9,0.1,0.1,95.54390563564876,46.52686762778506
97,Logistic Regression,0.9,0.15,0.1,97.77195281782437,57.66710353866317
98,Logistic Regression,0.9,0.2,0.1,97.77195281782437,59.50196592398427
99,Logistic Regression,0.9,0.25,0.1,98.0340760157274,63.82699868938401
100,Logistic Regression,0.9,0.3,0.1,98.68938401048493,68.80733944954129
101,Logistic Regression,0.9,0.4,0.1,99.21363040629096,77.06422018348624
102,Logistic Regression,0.9,0.1,0.15,95.54390563564876,47.182175622542594
103,Logistic Regression,0.9,0.15,0.15,97.77195281782437,57.79816513761468
104,Logistic Regression,0.9,0.2,0.15,97.77195281782437,60.15727391874181
105,Logistic Regression,0.9,0.25,0.15,98.1651376146789,63.95806028833552
106,Logistic Regression,0.9,0.3,0.15,98.68938401048493,68.80733944954129
107,Logistic Regression,0.9,0.4,0.15,99.21363040629096,76.93315858453474
108,Logistic Regression,0.95,0.1,0.01,97.77195281782437,64.35124508519004
109,Logistic Regression,0.95,0.15,0.01,99.8689384010485,87.2870249017038
110,Logistic Regression,0.95,0.2,0.01,100.0,88.72870249017038
111,Logistic Regression,0.95,0.25,0.01,100.0,91.08781127129751
112,Logistic Regression,0.95,0.3,0.01,100.0,91.34993446920052
113,Logistic Regression,0.95,0.4,0.01,100.0,93.31585845347313
114,Logistic Regression,0.95,0.1,0.03,98.0340760157274,67.75884665792923
115,Logistic Regression,0.95,0.15,0.03,99.8689384010485,87.68020969855833
116,Logistic Regression,0.95,0.2,0.03,100.0,89.38401048492791
117,Logistic Regression,0.95,0.25,0.03,100.0,91.34993446920052
118,Logistic Regression,0.95,0.3,0.03,100.0,91.74311926605505
119,Logistic Regression,0.95,0.4,0.03,100.0,93.44692005242464
120,Logistic Regression,0.95,0.1,0.05,98.0340760157274,68.02096985583223
121,Logistic Regression,0.95,0.15,0.05,99.8689384010485,87.81127129750983
122,Logistic Regression,0.95,0.2,0.05,100.0,90.03931847968545
123,Logistic Regression,0.95,0.25,0.05,100.0,91.48099606815204
124,Logistic Regression,0.95,0.3,0.05,100.0,92.13630406290957
125,Logistic Regression,0.95,0.4,0.05,100.0,93.57798165137615
126,Logistic Regression,0.95,0.1,0.08,98.0340760157274,68.15203145478375
127,Logistic Regression,0.95,0.15,0.08,99.8689384010485,87.4180865006553
128,Logistic Regression,0.95,0.2,0.08,100.0,90.17038007863695
129,Logistic Regression,0.95,0.25,0.08,100.0,91.48099606815204
130,Logistic Regression,0.95,0.3,0.08,100.0,92.39842726081258
131,Logistic Regression,0.95,0.4,0.08,100.0,93.44692005242464
132,Logistic Regression,0.95,0.1,0.1,98.0340760157274,68.54521625163827
133,Logistic Regression,0.95,0.15,0.1,99.8689384010485,88.33551769331586
134,Logistic Regression,0.95,0.2,0.1,100.0,90.03931847968545
135,Logistic Regression,0.95,0.25,0.1,100.0,91.74311926605505
136,Logistic Regression,0.95,0.3,0.1,100.0,92.52948885976409
137,Logistic Regression,0.95,0.4,0.1,100.0,93.97116644823066
138,Logistic Regression,0.95,0.1,0.15,98.0340760157274,68.41415465268676
139,Logistic Regression,0.95,0.15,0.15,99.8689384010485,88.33551769331586
140,Logistic Regression,0.95,0.2,0.15,100.0,90.30144167758847
141,Logistic Regression,0.95,0.25,0.15,100.0,92.26736566186108
142,Logistic Regression,0.95,0.3,0.15,100.0,92.52948885976409
143,Logistic Regression,0.95,0.4,0.15,100.0,94.4954128440367
144,Logistic Regression,0.99,0.1,0.01,100.0,99.47575360419397
145,Logistic Regression,0.99,0.15,0.01,100.0,99.73787680209699
146,Logistic Regression,0.99,0.2,0.01,100.0,99.73787680209699
147,Logistic Regression,0.99,0.25,0.01,100.0,99.60681520314547
148,Logistic Regression,0.99,0.3,0.01,100.0,99.73787680209699
149,Logistic Regression,0.99,0.4,0.01,100.0,99.73787680209699
150,Logistic Regression,0.99,0.1,0.03,100.0,99.47575360419397
151,Logistic Regression,0.99,0.15,0.03,100.0,99.73787680209699
152,Logistic Regression,0.99,0.2,0.03,100.0,99.73787680209699
153,Logistic Regression,0.99,0.25,0.03,100.0,99.73787680209699
154,Logistic Regression,0.99,0.3,0.03,100.0,99.73787680209699
155,Logistic Regression,0.99,0.4,0.03,100.0,99.73787680209699
156,Logistic Regression,0.99,0.1,0.05,100.0,99.47575360419397
157,Logistic Regression,0.99,0.15,0.05,100.0,99.73787680209699
158,Logistic Regression,0.99,0.2,0.05,100.0,99.73787680209699
159,Logistic Regression,0.99,0.25,0.05,100.0,99.73787680209699
160,Logistic Regression,0.99,0.3,0.05,100.0,99.73787680209699
161,Logistic Regression,0.99,0.4,0.05,100.0,99.73787680209699
162,Logistic Regression,0.99,0.1,0.08,100.0,99.60681520314547
163,Logistic Regression,0.99,0.15,0.08,100.0,99.73787680209699
164,Logistic Regression,0.99,0.2,0.08,100.0,99.73787680209699
165,Logistic Regression,0.99,0.25,0.08,100.0,99.8689384010485
166,Logistic Regression,0.99,0.3,0.08,100.0,99.73787680209699
167,Logistic Regression,0.99,0.4,0.08,100.0,99.8689384010485
168,Logistic Regression,0.99,0.1,0.1,100.0,99.47575360419397
169,Logistic Regression,0.99,0.15,0.1,100.0,99.8689384010485
170,Logistic Regression,0.99,0.2,0.1,100.0,99.73787680209699
171,Logistic Regression,0.99,0.25,0.1,100.0,99.8689384010485
172,Logistic Regression,0.99,0.3,0.1,100.0,99.73787680209699
173,Logistic Regression,0.99,0.4,0.1,100.0,99.73787680209699
174,Logistic Regression,0.99,0.1,0.15,100.0,99.47575360419397
175,Logistic Regression,0.99,0.15,0.15,100.0,99.8689384010485
176,Logistic Regression,0.99,0.2,0.15,100.0,99.8689384010485
177,Logistic Regression,0.99,0.25,0.15,100.0,99.73787680209699
178,Logistic Regression,0.99,0.3,0.15,100.0,99.8689384010485
179,Logistic Regression,0.99,0.4,0.15,100.0,99.73787680209699
