,model,threshold,split_1,split_2,accuracy,human effort
168,SVM,0.99,0.1,0.1,100,100
169,SVM,0.99,0.15,0.1,100,100
170,SVM,0.99,0.2,0.1,100,100
171,SVM,0.99,0.25,0.1,100,100
172,SVM,0.99,0.3,0.1,100,100
173,SVM,0.99,0.4,0.1,100,100
174,SVM,0.99,0.1,0.15,100,100
175,SVM,0.99,0.15,0.15,100,100
176,SVM,0.99,0.2,0.15,100,100
177,SVM,0.99,0.25,0.15,100,100
178,SVM,0.99,0.3,0.15,100,100
179,SVM,0.99,0.4,0.15,100,100
,Decision Tree,0.8,0.1,0.01,82.30668414,9.96068152
,Decision Tree,0.8,0.15,0.01,82.17562254,14.94102228
,Decision Tree,0.8,0.2,0.01,80.86500655,19.92136304
,Decision Tree,0.8,0.25,0.01,84.14154653,24.9017038
,Decision Tree,0.8,0.3,0.01,86.36959371,29.88204456
,Decision Tree,0.8,0.4,0.01,86.36959371,39.97378768
,Decision Tree,0.8,0.1,0.03,82.56880734,9.96068152
,Decision Tree,0.8,0.15,0.03,83.22411533,14.94102228
,Decision Tree,0.8,0.2,0.03,80.47182176,19.92136304
,Decision Tree,0.8,0.25,0.03,84.01048493,24.9017038
,Decision Tree,0.8,0.3,0.03,86.8938401,29.88204456
,Decision Tree,0.8,0.4,0.03,86.76277851,39.97378768
,Decision Tree,0.8,0.1,0.05,82.56880734,9.96068152
,Decision Tree,0.8,0.15,0.05,82.96199214,14.94102228
,Decision Tree,0.8,0.2,0.05,80.99606815,19.92136304
,Decision Tree,0.8,0.25,0.05,85.32110092,24.9017038
,Decision Tree,0.8,0.3,0.05,86.8938401,29.88204456
,Decision Tree,0.8,0.4,0.05,86.63171691,39.97378768
,Decision Tree,0.8,0.1,0.08,82.69986894,9.96068152
,Decision Tree,0.8,0.15,0.08,83.22411533,14.94102228
,Decision Tree,0.8,0.2,0.08,80.60288336,19.92136304
,Decision Tree,0.8,0.25,0.08,84.79685452,24.9017038
,Decision Tree,0.8,0.3,0.08,86.76277851,29.88204456
,Decision Tree,0.8,0.4,0.08,86.50065531,39.97378768
,Decision Tree,0.8,0.1,0.1,83.48623853,9.96068152
,Decision Tree,0.8,0.15,0.1,82.17562254,14.94102228
,Decision Tree,0.8,0.2,0.1,80.99606815,19.92136304
,Decision Tree,0.8,0.25,0.1,84.27260813,24.9017038
,Decision Tree,0.8,0.3,0.1,86.10747051,29.88204456
,Decision Tree,0.8,0.4,0.1,86.10747051,39.97378768
,Decision Tree,0.8,0.1,0.15,82.56880734,9.96068152
,Decision Tree,0.8,0.15,0.15,83.22411533,14.94102228
,Decision Tree,0.8,0.2,0.15,80.86500655,19.92136304
,Decision Tree,0.8,0.25,0.15,84.53473132,24.9017038
,Decision Tree,0.8,0.3,0.15,86.36959371,29.88204456
,Decision Tree,0.8,0.4,0.15,86.63171691,39.97378768
,Decision Tree,0.85,0.1,0.01,81.25819135,9.96068152
,Decision Tree,0.85,0.15,0.01,83.22411533,14.94102228
,Decision Tree,0.85,0.2,0.01,80.73394495,19.92136304
,Decision Tree,0.85,0.25,0.01,84.27260813,24.9017038
,Decision Tree,0.85,0.3,0.01,86.23853211,29.88204456
,Decision Tree,0.85,0.4,0.01,86.76277851,39.97378768
,Decision Tree,0.85,0.1,0.03,81.25819135,9.96068152
,Decision Tree,0.85,0.15,0.03,82.83093054,14.94102228
,Decision Tree,0.85,0.2,0.03,80.86500655,19.92136304
,Decision Tree,0.85,0.25,0.03,85.05897772,24.9017038
,Decision Tree,0.85,0.3,0.03,87.0249017,29.88204456
,Decision Tree,0.85,0.4,0.03,86.50065531,39.97378768
,Decision Tree,0.85,0.1,0.05,82.56880734,9.96068152
,Decision Tree,0.85,0.15,0.05,81.91349934,14.94102228
,Decision Tree,0.85,0.2,0.05,80.73394495,19.92136304
,Decision Tree,0.85,0.25,0.05,84.40366972,24.9017038
,Decision Tree,0.85,0.3,0.05,85.84534731,29.88204456
,Decision Tree,0.85,0.4,0.05,85.97640891,39.97378768
,Decision Tree,0.85,0.1,0.08,82.56880734,9.96068152
,Decision Tree,0.85,0.15,0.08,82.96199214,14.94102228
,Decision Tree,0.85,0.2,0.08,80.34076016,19.92136304
,Decision Tree,0.85,0.25,0.08,85.05897772,24.9017038
,Decision Tree,0.85,0.3,0.08,86.63171691,29.88204456
,Decision Tree,0.85,0.4,0.08,85.84534731,39.97378768
,Decision Tree,0.85,0.1,0.1,81.25819135,9.96068152
,Decision Tree,0.85,0.15,0.1,82.83093054,14.94102228
,Decision Tree,0.85,0.2,0.1,80.73394495,19.92136304
,Decision Tree,0.85,0.25,0.1,84.66579292,24.9017038
,Decision Tree,0.85,0.3,0.1,86.76277851,29.88204456
,Decision Tree,0.85,0.4,0.1,85.84534731,39.97378768
,Decision Tree,0.85,0.1,0.15,82.56880734,9.96068152
,Decision Tree,0.85,0.15,0.15,83.22411533,14.94102228
,Decision Tree,0.85,0.2,0.15,80.86500655,19.92136304
,Decision Tree,0.85,0.25,0.15,85.05897772,24.9017038
,Decision Tree,0.85,0.3,0.15,86.36959371,29.88204456
,Decision Tree,0.85,0.4,0.15,86.23853211,39.97378768
,Decision Tree,0.9,0.1,0.01,82.17562254,9.96068152
,Decision Tree,0.9,0.15,0.01,82.83093054,14.94102228
,Decision Tree,0.9,0.2,0.01,80.73394495,19.92136304
,Decision Tree,0.9,0.25,0.01,85.05897772,24.9017038
,Decision Tree,0.9,0.3,0.01,86.50065531,29.88204456
,Decision Tree,0.9,0.4,0.01,86.36959371,39.97378768
,Decision Tree,0.9,0.1,0.03,83.09305374,9.96068152
,Decision Tree,0.9,0.15,0.03,82.17562254,14.94102228
,Decision Tree,0.9,0.2,0.03,80.47182176,19.92136304
,Decision Tree,0.9,0.25,0.03,84.79685452,24.9017038
,Decision Tree,0.9,0.3,0.03,86.8938401,29.88204456
,Decision Tree,0.9,0.4,0.03,85.71428571,39.97378768
,Decision Tree,0.9,0.1,0.05,81.25819135,9.96068152
,Decision Tree,0.9,0.15,0.05,82.96199214,14.94102228
,Decision Tree,0.9,0.2,0.05,80.73394495,19.92136304
,Decision Tree,0.9,0.25,0.05,83.74836173,24.9017038
,Decision Tree,0.9,0.3,0.05,86.76277851,29.88204456
,Decision Tree,0.9,0.4,0.05,86.10747051,39.97378768
,Decision Tree,0.9,0.1,0.08,83.48623853,9.96068152
,Decision Tree,0.9,0.15,0.08,81.91349934,14.94102228
,Decision Tree,0.9,0.2,0.08,80.86500655,19.92136304
,Decision Tree,0.9,0.25,0.08,84.92791612,24.9017038
,Decision Tree,0.9,0.3,0.08,86.10747051,29.88204456
,Decision Tree,0.9,0.4,0.08,86.8938401,39.97378768
,Decision Tree,0.9,0.1,0.1,82.56880734,9.96068152
,Decision Tree,0.9,0.15,0.1,82.56880734,14.94102228
,Decision Tree,0.9,0.2,0.1,80.73394495,19.92136304
,Decision Tree,0.9,0.25,0.1,84.79685452,24.9017038
,Decision Tree,0.9,0.3,0.1,86.36959371,29.88204456
,Decision Tree,0.9,0.4,0.1,86.50065531,39.97378768
,Decision Tree,0.9,0.1,0.15,82.17562254,9.96068152
,Decision Tree,0.9,0.15,0.15,82.96199214,14.94102228
,Decision Tree,0.9,0.2,0.15,80.73394495,19.92136304
,Decision Tree,0.9,0.25,0.15,85.45216252,24.9017038
,Decision Tree,0.9,0.3,0.15,86.76277851,29.88204456
,Decision Tree,0.9,0.4,0.15,86.63171691,39.97378768
,Decision Tree,0.95,0.1,0.01,80.99606815,9.96068152
,Decision Tree,0.95,0.15,0.01,82.83093054,14.94102228
,Decision Tree,0.95,0.2,0.01,80.73394495,19.92136304
,Decision Tree,0.95,0.25,0.01,84.92791612,24.9017038
,Decision Tree,0.95,0.3,0.01,86.63171691,29.88204456
