,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
169,Random Forest,0.99,0.15,0.1,99.08256880733946,100.0,94.77611940298507,82.04456094364352
170,Random Forest,0.99,0.2,0.1,99.8689384010485,100.0,99.25373134328358,87.68020969855833
171,Random Forest,0.99,0.25,0.1,99.73787680209699,100.0,98.50746268656717,87.2870249017038
172,Random Forest,0.99,0.3,0.1,99.60681520314547,100.0,97.76119402985074,87.2870249017038
173,Random Forest,0.99,0.4,0.1,99.8689384010485,100.0,99.25373134328358,89.90825688073394
174,Random Forest,0.99,0.1,0.15,99.08256880733946,100.0,94.77611940298507,80.47182175622542
175,Random Forest,0.99,0.15,0.15,98.95150720838794,100.0,94.02985074626865,81.7824377457405
176,Random Forest,0.99,0.2,0.15,99.8689384010485,100.0,99.25373134328358,88.59764089121887
177,Random Forest,0.99,0.25,0.15,99.73787680209699,100.0,98.50746268656717,87.54914809960681
178,Random Forest,0.99,0.3,0.15,99.60681520314547,100.0,97.76119402985074,88.85976408912188
179,Random Forest,0.99,0.4,0.15,100.0,100.0,100.0,90.8256880733945
