,model,threshold,split_1,split_2,accuracy,human effort
83,Logistic Regression,0.9,0.4,0.03,99.2462311557789,79.39698492462311
84,Logistic Regression,0.9,0.1,0.05,95.97989949748744,71.10552763819095
85,Logistic Regression,0.9,0.15,0.05,99.2462311557789,75.37688442211055
86,Logistic Regression,0.9,0.2,0.05,98.99497487437186,73.86934673366834
87,Logistic Regression,0.9,0.25,0.05,98.99497487437186,74.37185929648241
88,Logistic Regression,0.9,0.3,0.05,98.99497487437186,75.37688442211055
89,Logistic Regression,0.9,0.4,0.05,99.2462311557789,79.64824120603015
90,Logistic Regression,0.9,0.1,0.08,95.97989949748744,71.10552763819095
91,Logistic Regression,0.9,0.15,0.08,99.2462311557789,75.62814070351759
92,Logistic Regression,0.9,0.2,0.08,98.99497487437186,74.12060301507537
93,Logistic Regression,0.9,0.25,0.08,98.99497487437186,74.62311557788945
94,Logistic Regression,0.9,0.3,0.08,98.99497487437186,75.37688442211055
95,Logistic Regression,0.9,0.4,0.08,99.2462311557789,79.89949748743719
96,Logistic Regression,0.9,0.1,0.1,95.97989949748744,71.60804020100502
97,Logistic Regression,0.9,0.15,0.1,99.2462311557789,76.63316582914572
98,Logistic Regression,0.9,0.2,0.1,99.2462311557789,77.63819095477388
99,Logistic Regression,0.9,0.25,0.1,98.99497487437186,75.12562814070351
100,Logistic Regression,0.9,0.3,0.1,98.99497487437186,75.37688442211055
101,Logistic Regression,0.9,0.4,0.1,99.2462311557789,79.89949748743719
102,Logistic Regression,0.9,0.1,0.15,95.97989949748744,72.1105527638191
103,Logistic Regression,0.9,0.15,0.15,99.2462311557789,77.1356783919598
104,Logistic Regression,0.9,0.2,0.15,99.2462311557789,76.38190954773869
105,Logistic Regression,0.9,0.25,0.15,98.99497487437186,76.13065326633166
106,Logistic Regression,0.9,0.3,0.15,98.99497487437186,76.13065326633166
107,Logistic Regression,0.9,0.4,0.15,99.2462311557789,80.40201005025126
108,Logistic Regression,0.95,0.1,0.01,97.23618090452261,84.92462311557789
109,Logistic Regression,0.95,0.15,0.01,100.0,88.69346733668341
110,Logistic Regression,0.95,0.2,0.01,100.0,88.94472361809045
111,Logistic Regression,0.95,0.25,0.01,100.0,89.19597989949749
112,Logistic Regression,0.95,0.3,0.01,100.0,89.94974874371859
113,Logistic Regression,0.95,0.4,0.01,100.0,90.95477386934674
114,Logistic Regression,0.95,0.1,0.03,100.0,88.19095477386935
115,Logistic Regression,0.95,0.15,0.03,100.0,88.94472361809045
116,Logistic Regression,0.95,0.2,0.03,100.0,89.19597989949749
117,Logistic Regression,0.95,0.25,0.03,100.0,89.19597989949749
118,Logistic Regression,0.95,0.3,0.03,100.0,90.20100502512562
119,Logistic Regression,0.95,0.4,0.03,100.0,91.20603015075378
120,Logistic Regression,0.95,0.1,0.05,97.23618090452261,85.17587939698493
121,Logistic Regression,0.95,0.15,0.05,100.0,88.94472361809045
122,Logistic Regression,0.95,0.2,0.05,100.0,88.94472361809045
123,Logistic Regression,0.95,0.25,0.05,100.0,89.19597989949749
124,Logistic Regression,0.95,0.3,0.05,100.0,90.20100502512562
125,Logistic Regression,0.95,0.4,0.05,100.0,91.20603015075378
126,Logistic Regression,0.95,0.1,0.08,100.0,89.69849246231156
127,Logistic Regression,0.95,0.15,0.08,100.0,89.44723618090453
128,Logistic Regression,0.95,0.2,0.08,100.0,90.45226130653266
129,Logistic Regression,0.95,0.25,0.08,100.0,89.94974874371859
130,Logistic Regression,0.95,0.3,0.08,100.0,90.20100502512562
131,Logistic Regression,0.95,0.4,0.08,100.0,91.20603015075378
132,Logistic Regression,0.95,0.1,0.1,100.0,89.69849246231156
133,Logistic Regression,0.95,0.15,0.1,100.0,89.44723618090453
134,Logistic Regression,0.95,0.2,0.1,100.0,89.69849246231156
135,Logistic Regression,0.95,0.25,0.1,100.0,89.69849246231156
136,Logistic Regression,0.95,0.3,0.1,100.0,89.94974874371859
137,Logistic Regression,0.95,0.4,0.1,100.0,91.20603015075378
138,Logistic Regression,0.95,0.1,0.15,100.0,89.69849246231156
139,Logistic Regression,0.95,0.15,0.15,100.0,89.94974874371859
140,Logistic Regression,0.95,0.2,0.15,100.0,90.7035175879397
141,Logistic Regression,0.95,0.25,0.15,100.0,89.94974874371859
142,Logistic Regression,0.95,0.3,0.15,100.0,90.7035175879397
143,Logistic Regression,0.95,0.4,0.15,100.0,91.20603015075378
144,Logistic Regression,0.99,0.1,0.01,100.0,99.49748743718592
145,Logistic Regression,0.99,0.15,0.01,100.0,99.49748743718592
146,Logistic Regression,0.99,0.2,0.01,100.0,99.49748743718592
147,Logistic Regression,0.99,0.25,0.01,100.0,99.49748743718592
148,Logistic Regression,0.99,0.3,0.01,100.0,99.49748743718592
149,Logistic Regression,0.99,0.4,0.01,100.0,99.49748743718592
150,Logistic Regression,0.99,0.1,0.03,100.0,99.49748743718592
151,Logistic Regression,0.99,0.15,0.03,100.0,99.49748743718592
152,Logistic Regression,0.99,0.2,0.03,100.0,99.49748743718592
153,Logistic Regression,0.99,0.25,0.03,100.0,99.49748743718592
154,Logistic Regression,0.99,0.3,0.03,100.0,99.49748743718592
155,Logistic Regression,0.99,0.4,0.03,100.0,99.49748743718592
156,Logistic Regression,0.99,0.1,0.05,100.0,99.49748743718592
157,Logistic Regression,0.99,0.15,0.05,100.0,99.49748743718592
158,Logistic Regression,0.99,0.2,0.05,100.0,99.49748743718592
159,Logistic Regression,0.99,0.25,0.05,100.0,99.49748743718592
160,Logistic Regression,0.99,0.3,0.05,100.0,99.49748743718592
161,Logistic Regression,0.99,0.4,0.05,100.0,99.49748743718592
162,Logistic Regression,0.99,0.1,0.08,100.0,99.49748743718592
163,Logistic Regression,0.99,0.15,0.08,100.0,99.49748743718592
164,Logistic Regression,0.99,0.2,0.08,100.0,99.49748743718592
165,Logistic Regression,0.99,0.25,0.08,100.0,99.49748743718592
166,Logistic Regression,0.99,0.3,0.08,100.0,99.49748743718592
167,Logistic Regression,0.99,0.4,0.08,100.0,99.49748743718592
168,Logistic Regression,0.99,0.1,0.1,100.0,99.49748743718592
169,Logistic Regression,0.99,0.15,0.1,100.0,99.49748743718592
170,Logistic Regression,0.99,0.2,0.1,100.0,99.49748743718592
171,Logistic Regression,0.99,0.25,0.1,100.0,99.49748743718592
172,Logistic Regression,0.99,0.3,0.1,100.0,99.49748743718592
173,Logistic Regression,0.99,0.4,0.1,100.0,99.49748743718592
174,Logistic Regression,0.99,0.1,0.15,100.0,99.49748743718592
175,Logistic Regression,0.99,0.15,0.15,100.0,99.49748743718592
176,Logistic Regression,0.99,0.2,0.15,100.0,99.49748743718592
177,Logistic Regression,0.99,0.25,0.15,100.0,99.49748743718592
178,Logistic Regression,0.99,0.3,0.15,100.0,99.49748743718592
179,Logistic Regression,0.99,0.4,0.15,100.0,99.49748743718592
