,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
70,SVM,0.85,0.3,0.15,98.04697156983931,97.89947486871718,99.12647170527914,40.22249690976514
71,SVM,0.85,0.4,0.15,98.31891223733004,98.2324182023317,99.20243068742879,48.62793572311496
72,SVM,0.9,0.1,0.01,97.50309023485785,97.4512743628186,98.74667679453096,24.2274412855377
73,SVM,0.9,0.15,0.01,97.3300370828183,97.26694122051666,98.67071781238131,27.367119901112485
74,SVM,0.9,0.2,0.01,97.7008652657602,97.60119940029985,98.89859475883023,31.940667490729297
75,SVM,0.9,0.25,0.01,98.04697156983931,97.97145003756575,99.05051272312951,37.156983930778736
76,SVM,0.9,0.3,0.01,98.0964153275649,98.15373021853806,98.93657424990505,41.31025957972806
77,SVM,0.9,0.4,0.01,98.442521631644,98.45399698340874,99.16445119635397,49.740420271940664
78,SVM,0.9,0.1,0.03,97.75030902348578,97.56736526946108,99.0125332320547,25.562422744128554
79,SVM,0.9,0.15,0.03,97.62669962917181,97.52716373173473,98.8606152677554,28.800988875154513
80,SVM,0.9,0.2,0.03,97.75030902348578,97.7102102102102,98.8606152677554,32.731767614338686
81,SVM,0.9,0.25,0.03,98.14585908529048,98.01051051051051,99.16445119635397,37.824474660074166
82,SVM,0.9,0.3,0.03,98.26946847960446,98.19481007897706,99.16445119635397,41.95302843016069
83,SVM,0.9,0.4,0.03,98.51668726823239,98.45574387947269,99.27838966957843,50.3831891223733
84,SVM,0.9,0.1,0.05,97.77503090234858,97.60389367278172,99.0125332320547,26.328800988875155
85,SVM,0.9,0.15,0.05,97.7008652657602,97.67267267267268,98.8226357766806,29.320148331273177
86,SVM,0.9,0.2,0.05,97.79975278121137,97.74774774774775,98.89859475883023,33.15203955500618
87,SVM,0.9,0.25,0.05,98.17058096415327,98.08342728297633,99.12647170527914,38.66501854140915
88,SVM,0.9,0.3,0.05,98.34363411619283,98.23308270676692,99.24041017850361,42.398022249690975
89,SVM,0.9,0.4,0.05,98.66501854140915,98.56873822975518,99.39232814280288,51.025957972805934
90,SVM,0.9,0.1,0.08,97.75030902348578,97.56736526946108,99.0125332320547,27.367119901112485
91,SVM,0.9,0.15,0.08,97.65142150803462,97.4569932685116,98.97455374097987,29.69097651421508
92,SVM,0.9,0.2,0.08,97.89864029666255,97.78694673668417,99.0125332320547,33.89369592088999
93,SVM,0.9,0.25,0.08,98.29419035846725,98.08702175543885,99.31636916065325,39.30778739184178
94,SVM,0.9,0.3,0.08,98.36835599505562,98.23374671176249,99.27838966957843,42.71940667490729
95,SVM,0.9,0.4,0.08,98.66501854140915,98.60535243120995,99.35434865172806,51.37206427688504
96,SVM,0.9,0.1,0.1,97.65142150803462,97.49251497005989,98.93657424990505,27.317676143386898
97,SVM,0.9,0.15,0.1,97.75030902348578,97.67441860465117,98.89859475883023,30.33374536464771
98,SVM,0.9,0.2,0.1,97.97280593325092,97.86116322701689,99.05051272312951,34.215080346106305
99,SVM,0.9,0.25,0.1,98.22002472187886,98.01274840644919,99.27838966957843,38.838071693448704
100,SVM,0.9,0.3,0.1,98.4177997527812,98.23507322568531,99.35434865172806,43.18912237330037
101,SVM,0.9,0.4,0.1,98.66501854140915,98.56873822975518,99.39232814280288,51.69344870210136
102,SVM,0.9,0.1,0.15,97.99752781211372,97.79026217228464,99.16445119635397,29.641532756489493
103,SVM,0.9,0.15,0.15,97.89864029666255,97.67964071856288,99.12647170527914,31.817058096415327
104,SVM,0.9,0.2,0.15,98.0964153275649,97.93698424606151,99.16445119635397,35.82200247218788
105,SVM,0.9,0.25,0.15,98.29419035846725,98.12312312312312,99.27838966957843,40.519159456118665
106,SVM,0.9,0.3,0.15,98.442521631644,98.27197595792637,99.35434865172806,43.78244746600742
107,SVM,0.9,0.4,0.15,98.68974042027195,98.60587792012058,99.39232814280288,51.5451174289246
108,SVM,0.95,0.1,0.01,98.39307787391841,98.3433734939759,99.20243068742879,34.28924598269469
109,SVM,0.95,0.15,0.01,98.36835599505562,98.30636055701919,99.20243068742879,35.673671199011125
110,SVM,0.95,0.2,0.01,98.56613102595797,98.60324650811627,99.20243068742879,40.37082818294191
111,SVM,0.95,0.25,0.01,98.8380716934487,98.82930513595166,99.39232814280288,46.1310259579728
112,SVM,0.95,0.3,0.01,98.91223733003709,98.9044200982244,99.4303076338777,49.369592088998765
113,SVM,0.95,0.4,0.01,99.01112484548825,99.0541051835036,99.4303076338777,56.78615574783684
114,SVM,0.95,0.1,0.03,98.73918417799753,98.68024132730015,99.39232814280288,38.195302843016066
115,SVM,0.95,0.15,0.03,98.54140914709518,98.41986455981942,99.35434865172806,37.45364647713226
116,SVM,0.95,0.2,0.03,98.73918417799753,98.60692771084338,99.46828712495252,42.52163164400494
117,SVM,0.95,0.25,0.03,98.96168108776267,98.90524726311816,99.50626661602735,48.108776266996294
118,SVM,0.95,0.3,0.03,99.03584672435105,98.98036253776435,99.54424610710217,50.58096415327565
119,SVM,0.95,0.4,0.03,99.08529048207664,99.09228441754917,99.50626661602735,57.65142150803461
120,SVM,0.95,0.1,0.05,98.71446229913474,98.60640301318267,99.4303076338777,38.71446229913474
121,SVM,0.95,0.15,0.05,98.66501854140915,98.49567506581421,99.46828712495252,39.53028430160692
122,SVM,0.95,0.2,0.05,98.64029666254635,98.5681989449887,99.35434865172806,42.47218788627936
123,SVM,0.95,0.25,0.05,99.06056860321384,99.01775595013223,99.54424610710217,48.87515451174289
124,SVM,0.95,0.3,0.05,98.98640296662546,98.94259818731118,99.50626661602735,50.90234857849197
125,SVM,0.95,0.4,0.05,99.11001236093944,99.1297767688233,99.50626661602735,58.0964153275649
126,SVM,0.95,0.1,0.08,98.71446229913474,98.6797434930215,99.35434865172806,39.92583436341162
