,model,threshold,split_1,split_2,accuracy,human effort
83,Logistic Regression,0.9,0.4,0.03,99.30833636694575,62.504550418638516
84,Logistic Regression,0.9,0.1,0.05,99.381143065162,50.45504186385148
85,Logistic Regression,0.9,0.15,0.05,99.27193301783764,50.89188205314889
86,Logistic Regression,0.9,0.2,0.05,99.27193301783764,53.33090644339279
87,Logistic Regression,0.9,0.25,0.05,99.27193301783764,55.44230069166363
88,Logistic Regression,0.9,0.3,0.05,99.34473971605388,58.02693847834001
89,Logistic Regression,0.9,0.4,0.05,99.30833636694575,62.540953767746636
90,Logistic Regression,0.9,0.1,0.08,99.30833636694575,50.52784856206771
91,Logistic Regression,0.9,0.15,0.08,99.27193301783764,51.47433563887878
92,Logistic Regression,0.9,0.2,0.08,99.30833636694575,53.73134328358209
93,Logistic Regression,0.9,0.25,0.08,99.27193301783764,55.73352748452858
94,Logistic Regression,0.9,0.3,0.08,99.34473971605388,58.06334182744813
95,Logistic Regression,0.9,0.4,0.08,99.27193301783764,62.72297051328722
96,Logistic Regression,0.9,0.1,0.1,99.381143065162,51.037495449581364
97,Logistic Regression,0.9,0.15,0.1,99.30833636694575,51.91117582817619
98,Logistic Regression,0.9,0.2,0.1,99.27193301783764,53.87695668001456
99,Logistic Regression,0.9,0.25,0.1,99.27193301783764,55.76993083363669
100,Logistic Regression,0.9,0.3,0.1,99.34473971605388,58.39097196942119
101,Logistic Regression,0.9,0.4,0.1,99.30833636694575,62.868583909719696
102,Logistic Regression,0.9,0.1,0.15,99.381143065162,51.43793228977066
103,Logistic Regression,0.9,0.15,0.15,99.381143065162,52.49362941390608
104,Logistic Regression,0.9,0.2,0.15,99.30833636694575,54.532216963960686
105,Logistic Regression,0.9,0.25,0.15,99.30833636694575,56.35238441936658
106,Logistic Regression,0.9,0.3,0.15,99.34473971605388,58.75500546050237
107,Logistic Regression,0.9,0.4,0.15,99.34473971605388,63.12340735347652
108,Logistic Regression,0.95,0.1,0.01,99.8179832544594,65.45322169639607
109,Logistic Regression,0.95,0.15,0.01,99.8179832544594,66.10848198034219
110,Logistic Regression,0.95,0.2,0.01,99.89078995267565,68.18347287950492
111,Logistic Regression,0.95,0.25,0.01,99.85438660356753,69.23917000364034
112,Logistic Regression,0.95,0.3,0.01,99.85438660356753,70.51328722242447
113,Logistic Regression,0.95,0.4,0.01,99.85438660356753,72.98871496177648
114,Logistic Regression,0.95,0.1,0.03,99.8179832544594,65.78085183836913
115,Logistic Regression,0.95,0.15,0.03,99.85438660356753,66.29049872588278
116,Logistic Regression,0.95,0.2,0.03,99.89078995267565,68.3654896250455
117,Logistic Regression,0.95,0.25,0.03,99.89078995267565,69.67601019293775
118,Logistic Regression,0.95,0.3,0.03,99.85438660356753,70.76811066618129
119,Logistic Regression,0.95,0.4,0.03,99.85438660356753,73.17073170731707
120,Logistic Regression,0.95,0.1,0.05,99.8179832544594,66.03567528212595
121,Logistic Regression,0.95,0.15,0.05,99.85438660356753,66.9457590098289
122,Logistic Regression,0.95,0.2,0.05,99.89078995267565,68.69311976701857
123,Logistic Regression,0.95,0.25,0.05,99.85438660356753,69.67601019293775
124,Logistic Regression,0.95,0.3,0.05,99.85438660356753,71.09574080815435
