,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
134,Random Forest,0.95,0.2,0.1,99.38195303,99.39393939,99.65818458,53.94313968
65,Random Forest,0.85,0.4,0.1,98.76390606,98.6440678,99.46828712,53.99258344
139,Random Forest,0.95,0.15,0.15,99.38195303,99.39393939,99.65818458,54.11619283
117,Random Forest,0.95,0.25,0.03,99.25834363,99.24328415,99.62020509,54.78368356
71,Random Forest,0.85,0.4,0.15,98.86279357,98.79290834,99.46828712,54.88257108
140,Random Forest,0.95,0.2,0.15,99.40667491,99.43160288,99.65818458,55.52533993
77,Random Forest,0.9,0.4,0.01,98.91223733,98.83062995,99.50626662,55.74783684
112,Random Forest,0.95,0.3,0.01,99.28306551,99.28084784,99.62020509,56.21755253
123,Random Forest,0.95,0.25,0.05,99.45611867,99.46949602,99.69616407,56.76143387
83,Random Forest,0.9,0.4,0.03,99.01112485,98.97997733,99.50626662,57.28059333
129,Random Forest,0.95,0.25,0.08,99.45611867,99.46949602,99.69616407,57.65142151
89,Random Forest,0.9,0.4,0.05,98.98640297,98.94259819,99.50626662,57.79975278
118,Random Forest,0.95,0.3,0.03,99.43139679,99.43181818,99.69616407,58.31891224
135,Random Forest,0.95,0.25,0.1,99.43139679,99.43181818,99.69616407,58.31891224
95,Random Forest,0.9,0.4,0.08,99.0605686,99.01775595,99.54424611,58.86279357
124,Random Forest,0.95,0.3,0.05,99.43139679,99.43181818,99.69616407,59.0605686
101,Random Forest,0.9,0.4,0.1,99.11001236,99.0926276,99.54424611,59.23362176
107,Random Forest,0.9,0.4,0.15,99.11001236,99.0926276,99.54424611,59.55500618
141,Random Forest,0.95,0.25,0.15,99.48084054,99.50720243,99.69616407,59.6538937
130,Random Forest,0.95,0.3,0.08,99.40667491,99.39416888,99.69616407,60.19777503
136,Random Forest,0.95,0.3,0.1,99.50556242,99.50738916,99.73414356,60.66749073
142,Random Forest,0.95,0.3,0.15,99.50556242,99.54493743,99.69616407,62.00247219
113,Random Forest,0.95,0.4,0.01,99.35723115,99.31895573,99.69616407,62.54635352
144,Random Forest,0.99,0.1,0.01,99.6538937,99.62106859,99.84808204,64.02966625
119,Random Forest,0.95,0.4,0.03,99.40667491,99.43160288,99.65818458,64.07911001
125,Random Forest,0.95,0.4,0.05,99.50556242,99.54493743,99.69616407,65.1421508
131,Random Forest,0.95,0.4,0.08,99.48084054,99.50720243,99.69616407,65.6118665
145,Random Forest,0.99,0.15,0.01,99.70333745,99.73434535,99.81010254,66.03213844
137,Random Forest,0.95,0.4,0.1,99.50556242,99.54493743,99.69616407,66.50185414
143,Random Forest,0.95,0.4,0.15,99.50556242,99.58254269,99.65818458,67.39184178
146,Random Forest,0.99,0.2,0.01,99.70333745,99.77212305,99.77212305,67.73794808
150,Random Forest,0.99,0.1,0.03,99.72805933,99.8100304,99.77212305,68.55377009
147,Random Forest,0.99,0.25,0.01,99.72805933,99.77220957,99.81010254,70.03708282
151,Random Forest,0.99,0.15,0.03,99.77750309,99.84802432,99.81010254,70.03708282
156,Random Forest,0.99,0.1,0.05,99.75278121,99.81010254,99.81010254,71.00123609
148,Random Forest,0.99,0.3,0.01,99.67861557,99.7342445,99.77212305,71.44622991
152,Random Forest,0.99,0.2,0.03,99.70333745,99.73434535,99.81010254,71.66872682
157,Random Forest,0.99,0.15,0.05,99.82694685,99.84813971,99.88606153,71.89122373
158,Random Forest,0.99,0.2,0.05,99.77750309,99.81017464,99.84808204,73.59703337
162,Random Forest,0.99,0.1,0.08,99.72805933,99.8100304,99.77212305,73.59703337
153,Random Forest,0.99,0.25,0.03,99.77750309,99.88593156,99.77212305,73.72064277
163,Random Forest,0.99,0.15,0.08,99.80222497,99.84808204,99.84808204,73.96786156
154,Random Forest,0.99,0.3,0.03,99.77750309,99.84802432,99.81010254,74.53646477
168,Random Forest,0.99,0.1,0.1,99.75278121,99.73454683,99.88606153,74.61063041
164,Random Forest,0.99,0.2,0.08,99.75278121,99.81010254,99.81010254,75.42645241
159,Random Forest,0.99,0.25,0.05,99.75278121,99.84796655,99.77212305,75.45117429
160,Random Forest,0.99,0.3,0.05,99.80222497,99.84808204,99.84808204,75.6736712
169,Random Forest,0.99,0.15,0.1,99.80222497,99.84808204,99.84808204,75.69839308
170,Random Forest,0.99,0.2,0.1,99.77750309,99.81017464,99.84808204,76.11866502
149,Random Forest,0.99,0.4,0.01,99.75278121,99.88588817,99.73414356,76.26699629
175,Random Forest,0.99,0.15,0.15,99.90111248,99.92404102,99.92404102,77.05809642
174,Random Forest,0.99,0.1,0.15,99.87639061,99.88610478,99.92404102,77.25587145
165,Random Forest,0.99,0.25,0.08,99.82694685,99.88601824,99.84808204,77.40420272
176,Random Forest,0.99,0.2,0.15,99.80222497,99.81024668,99.88606153,77.99752781
166,Random Forest,0.99,0.3,0.08,99.80222497,99.84808204,99.84808204,78.12113721
172,Random Forest,0.99,0.3,0.1,99.77750309,99.84802432,99.81010254,78.49196539
171,Random Forest,0.99,0.25,0.1,99.77750309,99.88593156,99.77212305,78.76390606
155,Random Forest,0.99,0.4,0.03,99.82694685,99.92395437,99.81010254,78.91223733
161,Random Forest,0.99,0.4,0.05,99.80222497,99.88597491,99.81010254,79.6538937
178,Random Forest,0.99,0.3,0.15,99.85166873,99.84819734,99.92404102,80.59332509
177,Random Forest,0.99,0.25,0.15,99.90111248,99.96199164,99.88606153,80.91470952
167,Random Forest,0.99,0.4,0.08,99.80222497,99.88597491,99.81010254,81.01359703
173,Random Forest,0.99,0.4,0.1,99.82694685,99.92395437,99.81010254,82.02719407
179,Random Forest,0.99,0.4,0.15,99.90111248,99.92404102,99.92404102,83.75772559
