,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
46,SVM,0.85,0.3,0.03,97.26277372262774,96.94444444444444,98.86685552407933,40.05474452554745
47,SVM,0.85,0.4,0.03,97.71897810218978,97.48953974895397,99.0084985835694,48.26642335766423
48,SVM,0.85,0.1,0.05,96.62408759124088,96.65271966527196,98.15864022662889,23.175182481751825
49,SVM,0.85,0.15,0.05,96.25912408759125,95.98893499308437,98.30028328611898,26.003649635036496
50,SVM,0.85,0.2,0.05,97.17153284671532,96.80998613037448,98.86685552407933,32.66423357664234
51,SVM,0.85,0.25,0.05,97.35401459854015,97.07927677329624,98.86685552407933,37.40875912408759
52,SVM,0.85,0.3,0.05,97.17153284671532,96.94019471488178,98.72521246458923,40.41970802919708
53,SVM,0.85,0.4,0.05,97.71897810218978,97.48953974895397,99.0084985835694,48.63138686131387
54,SVM,0.85,0.1,0.08,96.89781021897811,96.7966573816156,98.44192634560906,23.996350364963504
55,SVM,0.85,0.15,0.08,96.25912408759125,96.24478442280946,98.01699716713881,26.094890510948904
56,SVM,0.85,0.2,0.08,97.17153284671532,96.80998613037448,98.86685552407933,32.481751824817515
57,SVM,0.85,0.25,0.08,97.44525547445255,97.3463687150838,98.72521246458923,37.59124087591241
58,SVM,0.85,0.3,0.08,97.35401459854015,97.07927677329624,98.86685552407933,41.24087591240876
59,SVM,0.85,0.4,0.08,97.71897810218978,97.48953974895397,99.0084985835694,48.81386861313869
60,SVM,0.85,0.1,0.1,97.26277372262774,97.07520891364902,98.72521246458923,26.094890510948904
61,SVM,0.85,0.15,0.1,96.25912408759125,95.98893499308437,98.30028328611898,26.45985401459854
62,SVM,0.85,0.2,0.1,97.17153284671532,96.80998613037448,98.86685552407933,33.12043795620438
63,SVM,0.85,0.25,0.1,97.44525547445255,97.21448467966574,98.86685552407933,38.04744525547445
64,SVM,0.85,0.3,0.1,97.26277372262774,96.94444444444444,98.86685552407933,40.96715328467153
65,SVM,0.85,0.4,0.1,97.71897810218978,97.48953974895397,99.0084985835694,48.448905109489054
66,SVM,0.85,0.1,0.15,97.35401459854015,97.21059972105998,98.72521246458923,27.098540145985403
67,SVM,0.85,0.15,0.15,96.53284671532846,96.38888888888889,98.30028328611898,27.18978102189781
68,SVM,0.85,0.2,0.15,97.17153284671532,96.80998613037448,98.86685552407933,33.394160583941606
69,SVM,0.85,0.25,0.15,97.35401459854015,97.07927677329624,98.86685552407933,38.13868613138686
70,SVM,0.85,0.3,0.15,97.26277372262774,96.94444444444444,98.86685552407933,41.14963503649635
71,SVM,0.85,0.4,0.15,97.62773722627738,97.35376044568245,99.0084985835694,48.54014598540146
72,SVM,0.9,0.1,0.01,97.08029197080292,96.80555555555556,98.72521246458923,25.547445255474454
73,SVM,0.9,0.15,0.01,96.53284671532846,96.64804469273743,98.01699716713881,27.73722627737226
74,SVM,0.9,0.2,0.01,97.71897810218978,97.62237762237763,98.86685552407933,36.496350364963504
75,SVM,0.9,0.25,0.01,97.99270072992701,97.89915966386555,99.0084985835694,40.32846715328467
76,SVM,0.9,0.3,0.01,97.81021897810218,97.62569832402235,99.0084985835694,43.886861313868614
77,SVM,0.9,0.4,0.01,98.08394160583941,97.9020979020979,99.15014164305948,50.63868613138686
78,SVM,0.9,0.1,0.03,97.9014598540146,97.76223776223776,99.0084985835694,32.20802919708029
79,SVM,0.9,0.15,0.03,96.71532846715328,96.7877094972067,98.15864022662889,29.470802919708028
80,SVM,0.9,0.2,0.03,97.9014598540146,97.76223776223776,99.0084985835694,37.40875912408759
81,SVM,0.9,0.25,0.03,98.08394160583941,98.03646563814867,99.0084985835694,41.78832116788321
82,SVM,0.9,0.3,0.03,97.81021897810218,97.75910364145658,98.86685552407933,44.06934306569343
83,SVM,0.9,0.4,0.03,98.17518248175182,98.03921568627452,99.15014164305948,50.82116788321168
84,SVM,0.9,0.1,0.05,97.71897810218978,97.75596072931276,98.72521246458923,32.39051094890511
85,SVM,0.9,0.15,0.05,96.98905109489051,97.06293706293707,98.30028328611898,30.656934306569344
86,SVM,0.9,0.2,0.05,97.81021897810218,97.75910364145658,98.86685552407933,38.22992700729927
87,SVM,0.9,0.25,0.05,98.08394160583941,98.03646563814867,99.0084985835694,42.7007299270073
88,SVM,0.9,0.3,0.05,97.9014598540146,97.76223776223776,99.0084985835694,44.7992700729927
89,SVM,0.9,0.4,0.05,98.17518248175182,98.03921568627452,99.15014164305948,50.72992700729927
90,SVM,0.9,0.1,0.08,97.81021897810218,97.8932584269663,98.72521246458923,34.94525547445255
91,SVM,0.9,0.15,0.08,96.98905109489051,96.93165969316597,98.44192634560906,30.2007299270073
92,SVM,0.9,0.2,0.08,97.9014598540146,97.76223776223776,99.0084985835694,38.95985401459854
93,SVM,0.9,0.25,0.08,98.08394160583941,98.03646563814867,99.0084985835694,43.52189781021898
94,SVM,0.9,0.3,0.08,97.9014598540146,97.76223776223776,99.0084985835694,44.61678832116788
95,SVM,0.9,0.4,0.08,98.17518248175182,98.03921568627452,99.15014164305948,51.45985401459854
96,SVM,0.9,0.1,0.1,97.81021897810218,97.8932584269663,98.72521246458923,34.48905109489051
97,SVM,0.9,0.15,0.1,97.17153284671532,97.07112970711297,98.58356940509915,30.2007299270073
98,SVM,0.9,0.2,0.1,97.9014598540146,97.76223776223776,99.0084985835694,39.23357664233577
99,SVM,0.9,0.25,0.1,98.17518248175182,98.17415730337079,99.0084985835694,43.065693430656935
100,SVM,0.9,0.3,0.1,97.9014598540146,97.76223776223776,99.0084985835694,45.52919708029197
101,SVM,0.9,0.4,0.1,98.17518248175182,98.03921568627452,99.15014164305948,51.18613138686131
102,SVM,0.9,0.1,0.15,97.62773722627738,97.48603351955308,98.86685552407933,33.57664233576642
103,SVM,0.9,0.15,0.15,97.08029197080292,96.93593314763231,98.58356940509915,30.748175182481752
104,SVM,0.9,0.2,0.15,97.9014598540146,97.76223776223776,99.0084985835694,39.23357664233577
105,SVM,0.9,0.25,0.15,98.17518248175182,98.17415730337079,99.0084985835694,44.06934306569343
106,SVM,0.9,0.3,0.15,97.9014598540146,97.76223776223776,99.0084985835694,46.25912408759124
107,SVM,0.9,0.4,0.15,98.17518248175182,98.03921568627452,99.15014164305948,51.36861313868613
108,SVM,0.95,0.1,0.01,98.54014598540147,98.86685552407933,98.86685552407933,54.83576642335766
109,SVM,0.95,0.15,0.01,98.26642335766424,98.44851904090268,98.86685552407933,45.71167883211679
110,SVM,0.95,0.2,0.01,99.17883211678833,99.71469329529243,99.0084985835694,60.583941605839414
111,SVM,0.95,0.25,0.01,98.81386861313868,99.14893617021276,99.0084985835694,66.51459854014598
112,SVM,0.95,0.3,0.01,98.63138686131387,98.86845827439886,99.0084985835694,66.87956204379562
113,SVM,0.95,0.4,0.01,98.63138686131387,98.73060648801129,99.15014164305948,71.35036496350365
114,SVM,0.95,0.1,0.03,98.54014598540147,98.86685552407933,98.86685552407933,54.37956204379562
115,SVM,0.95,0.15,0.03,98.54014598540147,98.86685552407933,98.86685552407933,51.64233576642336
116,SVM,0.95,0.2,0.03,98.9963503649635,99.43100995732574,99.0084985835694,65.60218978102189
117,SVM,0.95,0.25,0.03,99.08759124087591,99.57264957264957,99.0084985835694,65.96715328467154
118,SVM,0.95,0.3,0.03,98.54014598540147,98.72881355932203,99.0084985835694,69.25182481751825
119,SVM,0.95,0.4,0.03,98.63138686131387,98.73060648801129,99.15014164305948,72.99270072992701
120,SVM,0.95,0.1,0.05,98.63138686131387,98.86845827439886,99.0084985835694,66.87956204379562
121,SVM,0.95,0.15,0.05,98.9051094890511,99.28977272727273,99.0084985835694,59.215328467153284
122,SVM,0.95,0.2,0.05,99.08759124087591,99.57264957264957,99.0084985835694,63.32116788321168
123,SVM,0.95,0.25,0.05,99.08759124087591,99.57264957264957,99.0084985835694,65.05474452554745
124,SVM,0.95,0.3,0.05,99.08759124087591,99.57264957264957,99.0084985835694,69.7992700729927
125,SVM,0.95,0.4,0.05,98.9051094890511,99.15014164305948,99.15014164305948,73.9051094890511
126,SVM,0.95,0.1,0.08,98.81386861313868,99.14893617021276,99.0084985835694,65.23722627737226
127,SVM,0.95,0.15,0.08,98.54014598540147,98.86685552407933,98.86685552407933,58.394160583941606
128,SVM,0.95,0.2,0.08,99.27007299270073,99.71509971509971,99.15014164305948,62.043795620437955
129,SVM,0.95,0.25,0.08,99.17883211678833,99.71469329529243,99.0084985835694,64.87226277372262
130,SVM,0.95,0.3,0.08,99.08759124087591,99.57264957264957,99.0084985835694,68.24817518248175
131,SVM,0.95,0.4,0.08,98.9963503649635,99.29078014184397,99.15014164305948,76.73357664233576
132,SVM,0.95,0.1,0.1,98.9051094890511,99.28977272727273,99.0084985835694,65.32846715328468
133,SVM,0.95,0.15,0.1,98.54014598540147,98.86685552407933,98.86685552407933,60.583941605839414
134,SVM,0.95,0.2,0.1,99.17883211678833,99.71469329529243,99.0084985835694,65.32846715328468
135,SVM,0.95,0.25,0.1,99.27007299270073,99.71509971509971,99.15014164305948,64.05109489051095
136,SVM,0.95,0.3,0.1,98.9051094890511,99.28977272727273,99.0084985835694,69.34306569343066
137,SVM,0.95,0.4,0.1,98.81386861313868,99.00990099009901,99.15014164305948,74.63503649635037
138,SVM,0.95,0.1,0.15,98.9963503649635,99.15134370579915,99.29178470254958,63.777372262773724
139,SVM,0.95,0.15,0.15,98.72262773722628,99.14772727272727,98.86685552407933,62.956204379562045
140,SVM,0.95,0.2,0.15,99.36131386861314,99.85734664764622,99.15014164305948,64.96350364963503
141,SVM,0.95,0.25,0.15,99.17883211678833,99.71469329529243,99.0084985835694,66.14963503649635
142,SVM,0.95,0.3,0.15,98.9051094890511,99.28977272727273,99.0084985835694,70.71167883211679
143,SVM,0.95,0.4,0.15,99.08759124087591,99.29178470254958,99.29178470254958,75.45620437956204
144,SVM,0.99,0.1,0.01,99.81751824817518,100.0,99.71671388101983,93.61313868613139
145,SVM,0.99,0.15,0.01,99.81751824817518,100.0,99.71671388101983,93.52189781021897
146,SVM,0.99,0.2,0.01,99.81751824817518,100.0,99.71671388101983,95.62043795620438
147,SVM,0.99,0.25,0.01,99.81751824817518,100.0,99.71671388101983,95.8029197080292
148,SVM,0.99,0.3,0.01,99.81751824817518,100.0,99.71671388101983,95.8029197080292
149,SVM,0.99,0.4,0.01,99.81751824817518,100.0,99.71671388101983,96.07664233576642
150,SVM,0.99,0.1,0.03,100.0,100.0,100.0,96.44160583941606
151,SVM,0.99,0.15,0.03,99.81751824817518,100.0,99.71671388101983,92.7919708029197
152,SVM,0.99,0.2,0.03,99.81751824817518,100.0,99.71671388101983,95.62043795620438
153,SVM,0.99,0.25,0.03,100.0,100.0,100.0,97.71897810218978
154,SVM,0.99,0.3,0.03,100.0,100.0,100.0,98.26642335766424
155,SVM,0.99,0.4,0.03,99.81751824817518,100.0,99.71671388101983,96.53284671532846
156,SVM,0.99,0.1,0.05,100.0,100.0,100.0,93.24817518248175
157,SVM,0.99,0.15,0.05,99.81751824817518,100.0,99.71671388101983,93.7043795620438
158,SVM,0.99,0.2,0.05,100.0,100.0,100.0,97.99270072992701
159,SVM,0.99,0.25,0.05,100.0,100.0,100.0,98.17518248175182
160,SVM,0.99,0.3,0.05,100.0,100.0,100.0,98.35766423357664
161,SVM,0.99,0.4,0.05,100.0,100.0,100.0,98.54014598540147
162,SVM,0.99,0.1,0.08,99.81751824817518,100.0,99.71671388101983,96.44160583941606
163,SVM,0.99,0.15,0.08,99.81751824817518,100.0,99.71671388101983,94.06934306569343
164,SVM,0.99,0.2,0.08,100.0,100.0,100.0,98.26642335766424
165,SVM,0.99,0.25,0.08,99.81751824817518,100.0,99.71671388101983,96.80656934306569
166,SVM,0.99,0.3,0.08,100.0,100.0,100.0,98.35766423357664
167,SVM,0.99,0.4,0.08,100.0,100.0,100.0,98.72262773722628
168,SVM,0.99,0.1,0.1,100.0,100.0,100.0,94.34306569343066
169,SVM,0.99,0.15,0.1,99.9087591240876,100.0,99.85835694050992,93.61313868613139
170,SVM,0.99,0.2,0.1,100.0,100.0,100.0,97.99270072992701
171,SVM,0.99,0.25,0.1,99.81751824817518,100.0,99.71671388101983,96.62408759124088
172,SVM,0.99,0.3,0.1,100.0,100.0,100.0,98.26642335766424
173,SVM,0.99,0.4,0.1,100.0,100.0,100.0,98.63138686131387
174,SVM,0.99,0.1,0.15,100.0,100.0,100.0,93.52189781021897
175,SVM,0.99,0.15,0.15,99.9087591240876,100.0,99.85835694050992,94.43430656934306
176,SVM,0.99,0.2,0.15,100.0,100.0,100.0,98.44890510948905
177,SVM,0.99,0.25,0.15,99.81751824817518,100.0,99.71671388101983,96.07664233576642
178,SVM,0.99,0.3,0.15,100.0,100.0,100.0,98.54014598540147
179,SVM,0.99,0.4,0.15,100.0,100.0,100.0,98.44890510948905
