,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
148,Decision Tree,0.99,0.3,0.01,90.8776267,93.0418251,92.93581466,29.98763906
149,Decision Tree,0.99,0.4,0.01,92.90482077,94.36459909,94.75883023,40
150,Decision Tree,0.99,0.1,0.03,87.4907293,89.75700935,91.18875807,9.987639061
151,Decision Tree,0.99,0.15,0.03,89.49320148,91.04089219,93.01177364,14.98145859
152,Decision Tree,0.99,0.2,0.03,90.03708282,92.1709531,92.55601975,20
153,Decision Tree,0.99,0.25,0.03,90.58096415,92.52265861,93.04975313,24.99381953
154,Decision Tree,0.99,0.3,0.03,90.45735476,92.50851305,92.85985568,29.98763906
155,Decision Tree,0.99,0.4,0.03,92.75648949,94.4191344,94.4549943,40
156,Decision Tree,0.99,0.1,0.05,87.26823239,90.11363636,90.35320927,9.987639061
157,Decision Tree,0.99,0.15,0.05,89.61681088,90.72506441,93.6194455,14.98145859
158,Decision Tree,0.99,0.2,0.05,89.19653894,91.4652568,91.98632738,20
159,Decision Tree,0.99,0.25,0.05,89.98763906,91.78544636,92.93581466,24.99381953
160,Decision Tree,0.99,0.3,0.05,90.75401731,92.86527514,92.93581466,29.98763906
161,Decision Tree,0.99,0.4,0.05,92.95426452,94.33534743,94.8727687,40
162,Decision Tree,0.99,0.1,0.08,88.20766378,89.86686391,92.29016331,9.987639061
163,Decision Tree,0.99,0.15,0.08,89.64153276,91.09131403,93.2016711,14.98145859
164,Decision Tree,0.99,0.2,0.08,89.81458591,91.85827365,92.55601975,20
165,Decision Tree,0.99,0.25,0.08,90.25957973,92.19751225,92.89783517,24.99381953
166,Decision Tree,0.99,0.3,0.08,90.63040791,92.85171103,92.7459172,29.98763906
167,Decision Tree,0.99,0.4,0.08,92.80593325,94.08885542,94.9107482,40
168,Decision Tree,0.99,0.1,0.1,88.08405439,89.49687844,92.55601975,9.987639061
169,Decision Tree,0.99,0.15,0.1,89.17181706,90.78409513,92.7838967,14.98145859
170,Decision Tree,0.99,0.2,0.1,89.49320148,91.97718631,91.87238891,20
171,Decision Tree,0.99,0.25,0.1,90.30902349,92.62076835,92.48006077,24.99381953
172,Decision Tree,0.99,0.3,0.1,90.38318912,92.43570348,92.82187619,29.98763906
173,Decision Tree,0.99,0.4,0.1,92.92954265,94.46760136,94.68287125,40
174,Decision Tree,0.99,0.1,0.15,87.93572311,90.51756706,90.99886062,9.987639061
175,Decision Tree,0.99,0.15,0.15,89.69097651,91.28166915,93.04975313,14.98145859
176,Decision Tree,0.99,0.2,0.15,89.88875155,92.24924012,92.21420433,20
177,Decision Tree,0.99,0.25,0.15,90.97651422,92.66365688,93.54348652,24.99381953
178,Decision Tree,0.99,0.3,0.15,90.33374536,92.59118541,92.55601975,29.98763906
179,Decision Tree,0.99,0.4,0.15,92.92954265,94.23294384,94.94872769,40
,Logistic Regression,0.8,0.1,0.01,94.41285538,94.26259654,97.34143562,34.09147095
,Logistic Regression,0.8,0.15,0.01,94.48702101,93.9460248,97.83516901,37.52781211
,Logistic Regression,0.8,0.2,0.01,94.70951792,94.28780666,97.79718952,40.71693449
,Logistic Regression,0.8,0.25,0.01,95.5500618,95.34195933,97.94910748,46.4276885
,Logistic Regression,0.8,0.3,0.01,95.52533993,95.00734214,98.2909229,48.99876391
,Logistic Regression,0.8,0.4,0.01,95.92088999,95.56868538,98.2909229,55.82200247
,Logistic Regression,0.8,0.1,0.03,95.22867738,95.05169867,97.75921003,36.81087763
,Logistic Regression,0.8,0.15,0.03,94.88257108,94.43223443,97.91112799,38.66501854
,Logistic Regression,0.8,0.2,0.03,94.88257108,94.53010279,97.79718952,41.77997528
,Logistic Regression,0.8,0.25,0.03,95.99505562,95.67467652,98.2909229,48.08405439
,Logistic Regression,0.8,0.3,0.03,96.06922126,95.74704142,98.32890239,50.38318912
,Logistic Regression,0.8,0.4,0.03,96.1433869,95.78558226,98.40486137,56.46477132
,Logistic Regression,0.8,0.1,0.05,95.2039555,95.0831793,97.68325104,36.86032138
,Logistic Regression,0.8,0.15,0.05,95.03090235,94.60748349,97.94910748,39.48084054
,Logistic Regression,0.8,0.2,0.05,95.10506799,94.71171502,97.94910748,43.06551298
,Logistic Regression,0.8,0.25,0.05,96.29171817,95.82871908,98.59475883,48.70210136
,Logistic Regression,0.8,0.3,0.05,96.06922126,95.57848195,98.51879985,51.29789864
,Logistic Regression,0.8,0.4,0.05,96.21755253,95.8240946,98.48082036,57.13226205
,Logistic Regression,0.8,0.1,0.08,95.40173053,95.2310536,97.83516901,37.52781211
,Logistic Regression,0.8,0.15,0.08,95.40173053,94.99816109,98.10102545,40.64276885
,Logistic Regression,0.8,0.2,0.08,95.42645241,95.09948416,98.02506646,44.15327565
,Logistic Regression,0.8,0.25,0.08,96.51421508,96.04582409,98.7086973,49.76514215
,Logistic Regression,0.8,0.3,0.08,96.26699629,95.82717873,98.55677934,51.74289246
,Logistic Regression,0.8,0.4,0.08,96.1433869,95.78558226,98.40486137,57.62669963
,Logistic Regression,0.8,0.1,0.1,95.2039555,95.0166113,97.75921003,36.83559951
,Logistic Regression,0.8,0.15,0.1,95.05562423,94.57676805,98.02506646,39.55500618
,Logistic Regression,0.8,0.2,0.1,95.25339926,94.88782641,97.98708697,44.40049444
,Logistic Regression,0.8,0.25,0.1,96.58838072,96.15242323,98.7086973,49.64153276
,Logistic Regression,0.8,0.3,0.1,96.34116193,95.93345656,98.55677934,51.96538937
,Logistic Regression,0.8,0.4,0.1,96.63782447,96.29217649,98.63273832,60.29666255
,Logistic Regression,0.8,0.1,0.15,95.2039555,95.0166113,97.75921003,37.05809642
,Logistic Regression,0.8,0.15,0.15,95.45117429,95.16783475,97.98708697,40.84054388
,Logistic Regression,0.8,0.2,0.15,95.40173053,95.09767785,97.98708697,46.10630408
,Logistic Regression,0.8,0.25,0.15,96.66254635,96.1908284,98.78465629,50.13597033
,Logistic Regression,0.8,0.3,0.15,96.46477132,96.07698001,98.59475883,52.48454883
,Logistic Regression,0.8,0.4,0.15,96.51421508,96.21661721,98.51879985,59.38195303
,Logistic Regression,0.85,0.1,0.01,95.94561187,95.63770795,98.25294341,40.96415328
,Logistic Regression,0.85,0.15,0.01,95.84672435,95.46292881,98.2909229,43.88133498
,Logistic Regression,0.85,0.2,0.01,96.6131026,96.32516704,98.55677934,49.09765142
,Logistic Regression,0.85,0.25,0.01,97.08281829,96.66048237,98.93657425,52.90482077
,Logistic Regression,0.85,0.3,0.01,96.53893696,96.18377177,98.59475883,54.11619283
,Logistic Regression,0.85,0.4,0.01,96.76143387,96.43652561,98.67071781,60.27194067
,Logistic Regression,0.85,0.1,0.03,96.44004944,96.24674842,98.36688188,43.43634116
,Logistic Regression,0.85,0.15,0.03,96.86032138,96.57992565,98.67071781,47.73794808
,Logistic Regression,0.85,0.2,0.03,96.41532756,96.07407407,98.51879985,49.07292954
,Logistic Regression,0.85,0.25,0.03,97.15698393,96.76820208,98.93657425,53.32509271
,Logistic Regression,0.85,0.3,0.03,96.88504326,96.51205937,98.78465629,55.08034611
