,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
151,Logistic Regression,0.99,0.15,0.03,99.80222496909765,99.84808203570073,99.84808203570073,91.05067985166873
152,Logistic Regression,0.99,0.2,0.03,99.80222496909765,99.84808203570073,99.84808203570073,91.10012360939432
153,Logistic Regression,0.99,0.25,0.03,99.87639060568603,99.92401215805471,99.88606152677553,91.44622991347343
154,Logistic Regression,0.99,0.3,0.03,99.87639060568603,99.92401215805471,99.88606152677553,92.38566131025958
155,Logistic Regression,0.99,0.4,0.03,99.87639060568603,99.92401215805471,99.88606152677553,93.0778739184178
156,Logistic Regression,0.99,0.1,0.05,99.82694684796044,99.88601823708207,99.84808203570073,89.83930778739185
157,Logistic Regression,0.99,0.15,0.05,99.82694684796044,99.88601823708207,99.84808203570073,91.27317676143387
158,Logistic Regression,0.99,0.2,0.05,99.82694684796044,99.88601823708207,99.84808203570073,91.5203955500618
159,Logistic Regression,0.99,0.25,0.05,99.92583436341162,100.0,99.88606152677553,92.60815822002472
160,Logistic Regression,0.99,0.3,0.05,99.87639060568603,99.92401215805471,99.88606152677553,92.53399258343634
161,Logistic Regression,0.99,0.4,0.05,99.85166872682323,99.88606152677553,99.88606152677553,93.37453646477132
162,Logistic Regression,0.99,0.1,0.08,99.90111248454883,100.0,99.84808203570073,91.37206427688504
163,Logistic Regression,0.99,0.15,0.08,99.90111248454883,100.0,99.84808203570073,91.79233621755253
164,Logistic Regression,0.99,0.2,0.08,99.85166872682323,99.9239832763208,99.84808203570073,91.81705809641532
165,Logistic Regression,0.99,0.25,0.08,99.87639060568603,99.92401215805471,99.88606152677553,92.97898640296663
166,Logistic Regression,0.99,0.3,0.08,99.82694684796044,99.8103186646434,99.92404101785036,92.63288009888751
167,Logistic Regression,0.99,0.4,0.08,99.87639060568603,99.92401215805471,99.88606152677553,94.51174289245982
168,Logistic Regression,0.99,0.1,0.1,99.85166872682323,99.9239832763208,99.84808203570073,91.86650185414092
169,Logistic Regression,0.99,0.15,0.1,99.85166872682323,99.9239832763208,99.84808203570073,91.24845488257108
170,Logistic Regression,0.99,0.2,0.1,99.85166872682323,99.9239832763208,99.84808203570073,92.92954264524104
171,Logistic Regression,0.99,0.25,0.1,99.87639060568603,99.92401215805471,99.88606152677553,92.88009888751544
172,Logistic Regression,0.99,0.3,0.1,99.92583436341162,100.0,99.88606152677553,93.4487021013597
173,Logistic Regression,0.99,0.4,0.1,99.87639060568603,99.92401215805471,99.88606152677553,94.36341161928307
174,Logistic Regression,0.99,0.1,0.15,99.87639060568603,99.96197718631178,99.84808203570073,91.56983930778739
175,Logistic Regression,0.99,0.15,0.15,99.90111248454883,100.0,99.84808203570073,91.96538936959209
176,Logistic Regression,0.99,0.2,0.15,99.87639060568603,99.96197718631178,99.84808203570073,93.00370828182942
177,Logistic Regression,0.99,0.25,0.15,99.87639060568603,99.92401215805471,99.88606152677553,93.053152039555
178,Logistic Regression,0.99,0.3,0.15,99.95055624227442,100.0,99.92404101785036,93.64647713226205
179,Logistic Regression,0.99,0.4,0.15,99.87639060568603,99.92401215805471,99.88606152677553,95.30284301606922
