,model,threshold,split_1,split_2,accuracy,human effort
88,Decision Tree,0.9,0.3,0.05,90.68074262832181,29.996359665089187
89,Decision Tree,0.9,0.4,0.05,92.1004732435384,39.970877320713505
90,Decision Tree,0.9,0.1,0.08,89.0425919184565,9.974517655624318
91,Decision Tree,0.9,0.15,0.08,89.4430287586458,14.998179832544594
92,Decision Tree,0.9,0.2,0.08,89.33381871132144,19.985438660356753
93,Decision Tree,0.9,0.25,0.08,90.31670913724062,24.97269748816891
94,Decision Tree,0.9,0.3,0.08,90.31670913724062,29.996359665089187
95,Decision Tree,0.9,0.4,0.08,92.42810338551146,39.970877320713505
96,Decision Tree,0.9,0.1,0.1,89.18820531488898,9.974517655624318
97,Decision Tree,0.9,0.15,0.1,89.2610120131052,14.998179832544594
98,Decision Tree,0.9,0.2,0.1,89.40662540953768,19.985438660356753
99,Decision Tree,0.9,0.25,0.1,89.91627229705134,24.97269748816891
100,Decision Tree,0.9,0.3,0.1,90.53512923188933,29.996359665089187
101,Decision Tree,0.9,0.4,0.1,92.24608663997088,39.970877320713505
102,Decision Tree,0.9,0.1,0.15,88.86057517291592,9.974517655624318
103,Decision Tree,0.9,0.15,0.15,89.18820531488898,14.998179832544594
104,Decision Tree,0.9,0.2,0.15,88.96978522024027,19.985438660356753
105,Decision Tree,0.9,0.25,0.15,89.8434655988351,24.97269748816891
106,Decision Tree,0.9,0.3,0.15,90.20749908991627,29.996359665089187
107,Decision Tree,0.9,0.4,0.15,92.42810338551146,39.970877320713505
108,Decision Tree,0.95,0.1,0.01,89.00618856934838,9.974517655624318
109,Decision Tree,0.95,0.15,0.01,89.15180196578085,14.998179832544594
110,Decision Tree,0.95,0.2,0.01,88.60575172915908,19.985438660356753
111,Decision Tree,0.95,0.25,0.01,89.80706224972697,24.97269748816891
112,Decision Tree,0.95,0.3,0.01,90.57153258099746,29.996359665089187
113,Decision Tree,0.95,0.4,0.01,92.31889333818711,39.970877320713505
114,Decision Tree,0.95,0.1,0.03,88.67855842737532,9.974517655624318
115,Decision Tree,0.95,0.15,0.03,89.37022206042955,14.998179832544594
116,Decision Tree,0.95,0.2,0.03,89.18820531488898,19.985438660356753
117,Decision Tree,0.95,0.25,0.03,89.6614488532945,24.97269748816891
118,Decision Tree,0.95,0.3,0.03,90.71714597742992,29.996359665089187
119,Decision Tree,0.95,0.4,0.03,92.13687659264653,39.970877320713505
120,Decision Tree,0.95,0.1,0.05,88.60575172915908,9.974517655624318
121,Decision Tree,0.95,0.15,0.05,89.29741536221333,14.998179832544594
122,Decision Tree,0.95,0.2,0.05,89.37022206042955,19.985438660356753
123,Decision Tree,0.95,0.25,0.05,90.02548234437569,24.97269748816891
124,Decision Tree,0.95,0.3,0.05,90.31670913724062,29.996359665089187
125,Decision Tree,0.95,0.4,0.05,92.31889333818711,39.970877320713505
126,Decision Tree,0.95,0.1,0.08,88.75136512559155,9.974517655624318
127,Decision Tree,0.95,0.15,0.08,89.22460866399709,14.998179832544594
128,Decision Tree,0.95,0.2,0.08,88.89697852202403,19.985438660356753
129,Decision Tree,0.95,0.25,0.08,89.58864215507826,24.97269748816891
130,Decision Tree,0.95,0.3,0.08,90.53512923188933,29.996359665089187
131,Decision Tree,0.95,0.4,0.08,92.42810338551146,39.970877320713505
132,Decision Tree,0.95,0.1,0.1,89.11539861667273,9.974517655624318
133,Decision Tree,0.95,0.15,0.1,89.47943210775391,14.998179832544594
134,Decision Tree,0.95,0.2,0.1,89.37022206042955,19.985438660356753
135,Decision Tree,0.95,0.25,0.1,89.51583545686204,24.97269748816891
136,Decision Tree,0.95,0.3,0.1,90.49872588278122,29.996359665089187
137,Decision Tree,0.95,0.4,0.1,92.31889333818711,39.970877320713505
138,Decision Tree,0.95,0.1,0.15,88.71496177648343,9.974517655624318
139,Decision Tree,0.95,0.15,0.15,88.53294503094284,14.998179832544594
140,Decision Tree,0.95,0.2,0.15,88.53294503094284,19.985438660356753
141,Decision Tree,0.95,0.25,0.15,90.53512923188933,24.97269748816891
142,Decision Tree,0.95,0.3,0.15,90.42591918456498,29.996359665089187
143,Decision Tree,0.95,0.4,0.15,92.06406989443029,39.970877320713505
144,Decision Tree,0.99,0.1,0.01,88.71496177648343,9.974517655624318
145,Decision Tree,0.99,0.15,0.01,89.00618856934838,14.998179832544594
146,Decision Tree,0.99,0.2,0.01,89.58864215507826,19.985438660356753
147,Decision Tree,0.99,0.25,0.01,89.77065890061886,24.97269748816891
148,Decision Tree,0.99,0.3,0.01,90.4623225336731,29.996359665089187
149,Decision Tree,0.99,0.4,0.01,92.5009100837277,39.970877320713505
150,Decision Tree,0.99,0.1,0.03,88.89697852202403,9.974517655624318
151,Decision Tree,0.99,0.15,0.03,89.37022206042955,14.998179832544594
152,Decision Tree,0.99,0.2,0.03,89.33381871132144,19.985438660356753
153,Decision Tree,0.99,0.25,0.03,90.75354932653804,24.97269748816891
154,Decision Tree,0.99,0.3,0.03,90.42591918456498,29.996359665089187
155,Decision Tree,0.99,0.4,0.03,92.06406989443029,39.970877320713505
156,Decision Tree,0.99,0.1,0.05,88.93338187113214,9.974517655624318
157,Decision Tree,0.99,0.15,0.05,89.07899526756462,14.998179832544594
158,Decision Tree,0.99,0.2,0.05,89.18820531488898,19.985438660356753
159,Decision Tree,0.99,0.25,0.05,90.28030578813251,24.97269748816891
160,Decision Tree,0.99,0.3,0.05,90.57153258099746,29.996359665089187
161,Decision Tree,0.99,0.4,0.05,92.35529668729524,39.970877320713505
162,Decision Tree,0.99,0.1,0.08,89.22460866399709,9.974517655624318
163,Decision Tree,0.99,0.15,0.08,89.2610120131052,14.998179832544594
164,Decision Tree,0.99,0.2,0.08,89.80706224972697,19.985438660356753
165,Decision Tree,0.99,0.25,0.08,90.49872588278122,24.97269748816891
166,Decision Tree,0.99,0.3,0.08,90.35311248634875,29.996359665089187
167,Decision Tree,0.99,0.4,0.08,92.42810338551146,39.970877320713505
168,Decision Tree,0.99,0.1,0.1,88.6421550782672,9.974517655624318
169,Decision Tree,0.99,0.15,0.1,88.86057517291592,14.998179832544594
170,Decision Tree,0.99,0.2,0.1,89.77065890061886,19.985438660356753
171,Decision Tree,0.99,0.25,0.1,89.73425555151074,24.97269748816891
172,Decision Tree,0.99,0.3,0.1,90.49872588278122,29.996359665089187
173,Decision Tree,0.99,0.4,0.1,92.71933017837641,39.970877320713505
174,Decision Tree,0.99,0.1,0.15,88.71496177648343,9.974517655624318
175,Decision Tree,0.99,0.15,0.15,89.15180196578085,14.998179832544594
176,Decision Tree,0.99,0.2,0.15,89.80706224972697,19.985438660356753
177,Decision Tree,0.99,0.25,0.15,90.02548234437569,24.97269748816891
178,Decision Tree,0.99,0.3,0.15,90.64433927921368,29.996359665089187
179,Decision Tree,0.99,0.4,0.15,92.46450673461959,39.970877320713505
